id,from,to,type,numLanes,speed,priority,spreadType,width,name,endOffset,sidewalkWidth,length,emergency,authority,passenger,hov,taxi,bus,delivery,truck,trailer,motorcyle,moped
-157403536#2,99619137,2191985497,highway.residential,1,13.89,4,,,Springdale Road,,,12.553,1,1,1,1,1,1,1,1,1,1,1
-157403541#0,cluster_553031949_99646725,99595868,highway.residential,1,13.89,4,,,Springdale Road,,,98.030,1,1,1,1,1,1,1,1,1,1,1
-157477492,1696941003,1696940980,highway.residential,1,13.89,4,,,Delaney Park Drive,,,20.361,1,1,1,1,1,1,1,1,1,1,1
-157477506,99525338,1696940962,highway.residential,1,13.89,4,,,Delaney Park Drive,,,97.019,1,1,1,1,1,1,1,1,1,1,1
-157477515,1696940962,1696940999,highway.residential,1,13.89,4,,,Delaney Park Drive,,,31.800,1,1,1,1,1,1,1,1,1,1,1
-157477522,1696940999,99525304,highway.residential,1,13.89,4,,,Delaney Park Drive,,,23.501,1,1,1,1,1,1,1,1,1,1,1
-157477524#0,99525301,1696941003,highway.residential,1,13.89,4,,,Delaney Park Drive,,,44.400,1,1,1,1,1,1,1,1,1,1,1
-157477524#1,99525304,99525301,highway.residential,1,13.89,4,,,Delaney Park Drive,,,150.881,1,1,1,1,1,1,1,1,1,1,1
-157477549,1696940635,99489628,highway.residential,1,13.89,4,,,East Esther Street,,,36.324,1,1,1,1,1,1,1,1,1,1,1
-157477553,1696940637,1696940635,highway.residential,1,13.89,4,,,East Esther Street,,,121.332,1,1,1,1,1,1,1,1,1,1,1
-157477559,99603979,1696940637,highway.residential,1,13.89,4,,,East Esther Street,,,35.080,1,1,1,1,1,1,1,1,1,1,1
-157477564#0,6077189806,1696940634,highway.residential,1,13.89,4,,,East Esther Street,,,36.883,1,1,1,1,1,1,1,1,1,1,1
-157477564#1,6077189809,6077189806,highway.residential,1,13.89,4,,,East Esther Street,,,14.961,1,1,1,1,1,1,1,1,1,1,1
-157477564#2,99489628,6077189809,highway.residential,1,13.89,4,,,East Esther Street,,,14.550,1,1,1,1,1,1,1,1,1,1,1
-157477572#0,99603977,1696940521,highway.residential,1,13.89,4,,,East Esther Street,,,56.347,1,1,1,1,1,1,1,1,1,1,1
-157477572#1,99603978,99603977,highway.residential,1,13.89,4,,,East Esther Street,,,201.930,1,1,1,1,1,1,1,1,1,1,1
-157477579,1696940634,99603978,highway.residential,1,13.89,4,,,East Esther Street,,,108.643,1,1,1,1,1,1,1,1,1,1,1
